시도명,구시군명,읍면동명,투표구명,후보자,득표수
전라남도,순천시,남제동,남제동제2투,무소속 송진호,0
전라남도,순천시,남제동,남제동제2투,무효 투표수,4
전라남도,순천시,남제동,남제동제2투,기권자수,346
전라남도,순천시,남제동,남제동제3투,선거인수,1571
전라남도,순천시,남제동,남제동제3투,투표수,845
전라남도,순천시,남제동,남제동제3투,더불어민주당 이재명,664
전라남도,순천시,남제동,남제동제3투,국민의힘 김문수,117
전라남도,순천시,남제동,남제동제3투,개혁신당 이준석,49
전라남도,순천시,남제동,남제동제3투,민주노동당 권영국,8
전라남도,순천시,남제동,남제동제3투,무소속 송진호,2
전라남도,순천시,남제동,남제동제3투,무효 투표수,5
전라남도,순천시,남제동,남제동제3투,기권자수,726
전라남도,순천시,저전동,관내사전투표,선거인수,1817
전라남도,순천시,저전동,관내사전투표,투표수,1817
전라남도,순천시,저전동,관내사전투표,더불어민주당 이재명,1653
전라남도,순천시,저전동,관내사전투표,국민의힘 김문수,89
전라남도,순천시,저전동,관내사전투표,개혁신당 이준석,49
전라남도,순천시,저전동,관내사전투표,민주노동당 권영국,7
전라남도,순천시,저전동,관내사전투표,무소속 송진호,2
전라남도,순천시,저전동,관내사전투표,무효 투표수,17
전라남도,순천시,저전동,관내사전투표,기권자수,0
전라남도,순천시,저전동,저전동투표소,선거인수,886
전라남도,순천시,저전동,저전동투표소,투표수,521
전라남도,순천시,저전동,저전동투표소,더불어민주당 이재명,384
전라남도,순천시,저전동,저전동투표소,국민의힘 김문수,92
전라남도,순천시,저전동,저전동투표소,개혁신당 이준석,29
전라남도,순천시,저전동,저전동투표소,민주노동당 권영국,12
전라남도,순천시,저전동,저전동투표소,무소속 송진호,0
전라남도,순천시,저전동,저전동투표소,무효 투표수,4
전라남도,순천시,저전동,저전동투표소,기권자수,365
전라남도,순천시,장천동,관내사전투표,선거인수,1536
전라남도,순천시,장천동,관내사전투표,투표수,1536
전라남도,순천시,장천동,관내사전투표,더불어민주당 이재명,1372
전라남도,순천시,장천동,관내사전투표,국민의힘 김문수,96
전라남도,순천시,장천동,관내사전투표,개혁신당 이준석,53
전라남도,순천시,장천동,관내사전투표,민주노동당 권영국,6
전라남도,순천시,장천동,관내사전투표,무소속 송진호,3
전라남도,순천시,장천동,관내사전투표,무효 투표수,6
전라남도,순천시,장천동,관내사전투표,기권자수,0
전라남도,순천시,장천동,장천동투표소,선거인수,750
전라남도,순천시,장천동,장천동투표소,투표수,361
전라남도,순천시,장천동,장천동투표소,더불어민주당 이재명,268
전라남도,순천시,장천동,장천동투표소,국민의힘 김문수,67
전라남도,순천시,장천동,장천동투표소,개혁신당 이준석,24
전라남도,순천시,장천동,장천동투표소,민주노동당 권영국,1
전라남도,순천시,장천동,장천동투표소,무소속 송진호,0
전라남도,순천시,장천동,장천동투표소,무효 투표수,1
전라남도,순천시,장천동,장천동투표소,기권자수,389
전라남도,순천시,중앙동,관내사전투표,선거인수,2637
전라남도,순천시,중앙동,관내사전투표,투표수,2637
전라남도,순천시,중앙동,관내사전투표,더불어민주당 이재명,2352
전라남도,순천시,중앙동,관내사전투표,국민의힘 김문수,143
전라남도,순천시,중앙동,관내사전투표,개혁신당 이준석,103
전라남도,순천시,중앙동,관내사전투표,민주노동당 권영국,26
전라남도,순천시,중앙동,관내사전투표,무소속 송진호,2
전라남도,순천시,중앙동,관내사전투표,무효 투표수,11
전라남도,순천시,중앙동,관내사전투표,기권자수,0
전라남도,순천시,중앙동,중앙동투표소,선거인수,972
전라남도,순천시,중앙동,중앙동투표소,투표수,506
전라남도,순천시,중앙동,중앙동투표소,더불어민주당 이재명,359
전라남도,순천시,중앙동,중앙동투표소,국민의힘 김문수,99
전라남도,순천시,중앙동,중앙동투표소,개혁신당 이준석,31
전라남도,순천시,중앙동,중앙동투표소,민주노동당 권영국,9
전라남도,순천시,중앙동,중앙동투표소,무소속 송진호,1
전라남도,순천시,중앙동,중앙동투표소,무효 투표수,7
전라남도,순천시,중앙동,중앙동투표소,기권자수,466
전라남도,순천시,도사동,관내사전투표,선거인수,5648
전라남도,순천시,도사동,관내사전투표,투표수,5647
전라남도,순천시,도사동,관내사전투표,더불어민주당 이재명,5194
전라남도,순천시,도사동,관내사전투표,국민의힘 김문수,234
전라남도,순천시,도사동,관내사전투표,개혁신당 이준석,170
전라남도,순천시,도사동,관내사전투표,민주노동당 권영국,28
전라남도,순천시,도사동,관내사전투표,무소속 송진호,3
전라남도,순천시,도사동,관내사전투표,무효 투표수,18
전라남도,순천시,도사동,관내사전투표,기권자수,1
전라남도,순천시,도사동,도사동제1투,선거인수,1527
전라남도,순천시,도사동,도사동제1투,투표수,864
전라남도,순천시,도사동,도사동제1투,더불어민주당 이재명,666
전라남도,순천시,도사동,도사동제1투,국민의힘 김문수,145
전라남도,순천시,도사동,도사동제1투,개혁신당 이준석,42
전라남도,순천시,도사동,도사동제1투,민주노동당 권영국,4
전라남도,순천시,도사동,도사동제1투,무소속 송진호,1
전라남도,순천시,도사동,도사동제1투,무효 투표수,6
전라남도,순천시,도사동,도사동제1투,기권자수,663
전라남도,순천시,도사동,도사동제2투,선거인수,829
전라남도,순천시,도사동,도사동제2투,투표수,502
전라남도,순천시,도사동,도사동제2투,더불어민주당 이재명,401
전라남도,순천시,도사동,도사동제2투,국민의힘 김문수,59
전라남도,순천시,도사동,도사동제2투,개혁신당 이준석,34
전라남도,순천시,도사동,도사동제2투,민주노동당 권영국,5
전라남도,순천시,도사동,도사동제2투,무소속 송진호,2
전라남도,순천시,도사동,도사동제2투,무효 투표수,1
전라남도,순천시,도사동,도사동제2투,기권자수,327
전라남도,순천시,도사동,도사동제3투,선거인수,601
전라남도,순천시,도사동,도사동제3투,투표수,385
전라남도,순천시,도사동,도사동제3투,더불어민주당 이재명,311
전라남도,순천시,도사동,도사동제3투,국민의힘 김문수,58
전라남도,순천시,도사동,도사동제3투,개혁신당 이준석,10
전라남도,순천시,도사동,도사동제3투,민주노동당 권영국,1
전라남도,순천시,도사동,도사동제3투,무소속 송진호,4
전라남도,순천시,도사동,도사동제3투,무효 투표수,1
전라남도,순천시,도사동,도사동제3투,기권자수,216
전라남도,순천시,도사동,도사동제4투,선거인수,1760
전라남도,순천시,도사동,도사동제4투,투표수,1342
전라남도,순천시,도사동,도사동제4투,더불어민주당 이재명,1077
전라남도,순천시,도사동,도사동제4투,국민의힘 김문수,167
전라남도,순천시,도사동,도사동제4투,개혁신당 이준석,81
전라남도,순천시,도사동,도사동제4투,민주노동당 권영국,12
전라남도,순천시,도사동,도사동제4투,무소속 송진호,0
전라남도,순천시,도사동,도사동제4투,무효 투표수,5
전라남도,순천시,도사동,도사동제4투,기권자수,418
전라남도,순천시,도사동,도사동제5투,선거인수,1835
전라남도,순천시,도사동,도사동제5투,투표수,1368
전라남도,순천시,도사동,도사동제5투,더불어민주당 이재명,1078
전라남도,순천시,도사동,도사동제5투,국민의힘 김문수,171
전라남도,순천시,도사동,도사동제5투,개혁신당 이준석,102
전라남도,순천시,도사동,도사동제5투,민주노동당 권영국,10
전라남도,순천시,도사동,도사동제5투,무소속 송진호,2
전라남도,순천시,도사동,도사동제5투,무효 투표수,5
전라남도,순천시,도사동,도사동제5투,기권자수,467
전라남도,순천시,왕조1동,관내사전투표,선거인수,11197
전라남도,순천시,왕조1동,관내사전투표,투표수,11196
전라남도,순천시,왕조1동,관내사전투표,더불어민주당 이재명,9979
전라남도,순천시,왕조1동,관내사전투표,국민의힘 김문수,560
전라남도,순천시,왕조1동,관내사전투표,개혁신당 이준석,538
전라남도,순천시,왕조1동,관내사전투표,민주노동당 권영국,77
전라남도,순천시,왕조1동,관내사전투표,무소속 송진호,5
전라남도,순천시,왕조1동,관내사전투표,무효 투표수,37
전라남도,순천시,왕조1동,관내사전투표,기권자수,1
전라남도,순천시,왕조1동,왕조1동제1투,선거인수,1528
전라남도,순천시,왕조1동,왕조1동제1투,투표수,1093
전라남도,순천시,왕조1동,왕조1동제1투,더불어민주당 이재명,814
전라남도,순천시,왕조1동,왕조1동제1투,국민의힘 김문수,186
전라남도,순천시,왕조1동,왕조1동제1투,개혁신당 이준석,78
전라남도,순천시,왕조1동,왕조1동제1투,민주노동당 권영국,9
전라남도,순천시,왕조1동,왕조1동제1투,무소속 송진호,1
전라남도,순천시,왕조1동,왕조1동제1투,무효 투표수,5
전라남도,순천시,왕조1동,왕조1동제1투,기권자수,435
전라남도,순천시,왕조1동,왕조1동제2투,선거인수,1132
전라남도,순천시,왕조1동,왕조1동제2투,투표수,608
전라남도,순천시,왕조1동,왕조1동제2투,더불어민주당 이재명,435
전라남도,순천시,왕조1동,왕조1동제2투,국민의힘 김문수,105
전라남도,순천시,왕조1동,왕조1동제2투,개혁신당 이준석,51
전라남도,순천시,왕조1동,왕조1동제2투,민주노동당 권영국,9
전라남도,순천시,왕조1동,왕조1동제2투,무소속 송진호,3
전라남도,순천시,왕조1동,왕조1동제2투,무효 투표수,5
전라남도,순천시,왕조1동,왕조1동제2투,기권자수,524
전라남도,순천시,왕조1동,왕조1동제3투,선거인수,2118
전라남도,순천시,왕조1동,왕조1동제3투,투표수,1257
전라남도,순천시,왕조1동,왕조1동제3투,더불어민주당 이재명,909
전라남도,순천시,왕조1동,왕조1동제3투,국민의힘 김문수,205
전라남도,순천시,왕조1동,왕조1동제3투,개혁신당 이준석,120
전라남도,순천시,왕조1동,왕조1동제3투,민주노동당 권영국,14
전라남도,순천시,왕조1동,왕조1동제3투,무소속 송진호,3
전라남도,순천시,왕조1동,왕조1동제3투,무효 투표수,6
전라남도,순천시,왕조1동,왕조1동제3투,기권자수,861
전라남도,순천시,왕조1동,왕조1동제4투,선거인수,1532
전라남도,순천시,왕조1동,왕조1동제4투,투표수,1087
전라남도,순천시,왕조1동,왕조1동제4투,더불어민주당 이재명,826
전라남도,순천시,왕조1동,왕조1동제4투,국민의힘 김문수,167
전라남도,순천시,왕조1동,왕조1동제4투,개혁신당 이준석,77
전라남도,순천시,왕조1동,왕조1동제4투,민주노동당 권영국,9
전라남도,순천시,왕조1동,왕조1동제4투,무소속 송진호,0
전라남도,순천시,왕조1동,왕조1동제4투,무효 투표수,8
전라남도,순천시,왕조1동,왕조1동제4투,기권자수,445
전라남도,순천시,왕조1동,왕조1동제5투,선거인수,950
전라남도,순천시,왕조1동,왕조1동제5투,투표수,672
전라남도,순천시,왕조1동,왕조1동제5투,더불어민주당 이재명,521
전라남도,순천시,왕조1동,왕조1동제5투,국민의힘 김문수,101
전라남도,순천시,왕조1동,왕조1동제5투,개혁신당 이준석,39
전라남도,순천시,왕조1동,왕조1동제5투,민주노동당 권영국,5
전라남도,순천시,왕조1동,왕조1동제5투,무소속 송진호,1
전라남도,순천시,왕조1동,왕조1동제5투,무효 투표수,5
전라남도,순천시,왕조1동,왕조1동제5투,기권자수,278
전라남도,순천시,왕조1동,왕조1동제6투,선거인수,914
전라남도,순천시,왕조1동,왕조1동제6투,투표수,577
전라남도,순천시,왕조1동,왕조1동제6투,더불어민주당 이재명,482
전라남도,순천시,왕조1동,왕조1동제6투,국민의힘 김문수,59
전라남도,순천시,왕조1동,왕조1동제6투,개혁신당 이준석,24
전라남도,순천시,왕조1동,왕조1동제6투,민주노동당 권영국,4
전라남도,순천시,왕조1동,왕조1동제6투,무소속 송진호,1
전라남도,순천시,왕조1동,왕조1동제6투,무효 투표수,7
전라남도,순천시,왕조1동,왕조1동제6투,기권자수,337
전라남도,순천시,왕조1동,왕조1동제7투,선거인수,2053
전라남도,순천시,왕조1동,왕조1동제7투,투표수,1161
전라남도,순천시,왕조1동,왕조1동제7투,더불어민주당 이재명,820
전라남도,순천시,왕조1동,왕조1동제7투,국민의힘 김문수,200
전라남도,순천시,왕조1동,왕조1동제7투,개혁신당 이준석,120
전라남도,순천시,왕조1동,왕조1동제7투,민주노동당 권영국,14
전라남도,순천시,왕조1동,왕조1동제7투,무소속 송진호,0
전라남도,순천시,왕조1동,왕조1동제7투,무효 투표수,7
전라남도,순천시,왕조1동,왕조1동제7투,기권자수,892
전라남도,순천시,왕조1동,왕조1동제8투,선거인수,1432
전라남도,순천시,왕조1동,왕조1동제8투,투표수,978
전라남도,순천시,왕조1동,왕조1동제8투,더불어민주당 이재명,758
전라남도,순천시,왕조1동,왕조1동제8투,국민의힘 김문수,160
전라남도,순천시,왕조1동,왕조1동제8투,개혁신당 이준석,55
전라남도,순천시,왕조1동,왕조1동제8투,민주노동당 권영국,2
전라남도,순천시,왕조1동,왕조1동제8투,무소속 송진호,1
전라남도,순천시,왕조1동,왕조1동제8투,무효 투표수,2
전라남도,순천시,왕조1동,왕조1동제8투,기권자수,454
전라남도,순천시,왕조1동,왕조1동제9투,선거인수,2394
전라남도,순천시,왕조1동,왕조1동제9투,투표수,1846
전라남도,순천시,왕조1동,왕조1동제9투,더불어민주당 이재명,1457
전라남도,순천시,왕조1동,왕조1동제9투,국민의힘 김문수,242
전라남도,순천시,왕조1동,왕조1동제9투,개혁신당 이준석,120
전라남도,순천시,왕조1동,왕조1동제9투,민주노동당 권영국,12
전라남도,순천시,왕조1동,왕조1동제9투,무소속 송진호,2
전라남도,순천시,왕조1동,왕조1동제9투,무효 투표수,13
전라남도,순천시,왕조1동,왕조1동제9투,기권자수,548
전라남도,순천시,왕조1동,왕조1동제10투,선거인수,1611
전라남도,순천시,왕조1동,왕조1동제10투,투표수,1173
전라남도,순천시,왕조1동,왕조1동제10투,더불어민주당 이재명,843
전라남도,순천시,왕조1동,왕조1동제10투,국민의힘 김문수,236
전라남도,순천시,왕조1동,왕조1동제10투,개혁신당 이준석,78
전라남도,순천시,왕조1동,왕조1동제10투,민주노동당 권영국,5
전라남도,순천시,왕조1동,왕조1동제10투,무소속 송진호,1
전라남도,순천시,왕조1동,왕조1동제10투,무효 투표수,10
전라남도,순천시,왕조1동,왕조1동제10투,기권자수,438
전라남도,순천시,왕조1동,왕조1동제11투,선거인수,1459
전라남도,순천시,왕조1동,왕조1동제11투,투표수,1143
전라남도,순천시,왕조1동,왕조1동제11투,더불어민주당 이재명,833
전라남도,순천시,왕조1동,왕조1동제11투,국민의힘 김문수,206
전라남도,순천시,왕조1동,왕조1동제11투,개혁신당 이준석,90
전라남도,순천시,왕조1동,왕조1동제11투,민주노동당 권영국,12
전라남도,순천시,왕조1동,왕조1동제11투,무소속 송진호,0
전라남도,순천시,왕조1동,왕조1동제11투,무효 투표수,2
전라남도,순천시,왕조1동,왕조1동제11투,기권자수,316
전라남도,순천시,왕조1동,왕조1동제12투,선거인수,2124
전라남도,순천시,왕조1동,왕조1동제12투,투표수,1784
전라남도,순천시,왕조1동,왕조1동제12투,더불어민주당 이재명,1327
전라남도,순천시,왕조1동,왕조1동제12투,국민의힘 김문수,241
전라남도,순천시,왕조1동,왕조1동제12투,개혁신당 이준석,186
전라남도,순천시,왕조1동,왕조1동제12투,민주노동당 권영국,19
전라남도,순천시,왕조1동,왕조1동제12투,무소속 송진호,1
전라남도,순천시,왕조1동,왕조1동제12투,무효 투표수,10
전라남도,순천시,왕조1동,왕조1동제12투,기권자수,340
전라남도,순천시,왕조2동,관내사전투표,선거인수,11105
전라남도,순천시,왕조2동,관내사전투표,투표수,11104
전라남도,순천시,왕조2동,관내사전투표,더불어민주당 이재명,10027
전라남도,순천시,왕조2동,관내사전투표,국민의힘 김문수,446
전라남도,순천시,왕조2동,관내사전투표,개혁신당 이준석,504
전라남도,순천시,왕조2동,관내사전투표,민주노동당 권영국,85
전라남도,순천시,왕조2동,관내사전투표,무소속 송진호,8
전라남도,순천시,왕조2동,관내사전투표,무효 투표수,34
전라남도,순천시,왕조2동,관내사전투표,기권자수,1
전라남도,순천시,왕조2동,왕조2동제1투,선거인수,1328
전라남도,순천시,왕조2동,왕조2동제1투,투표수,950
전라남도,순천시,왕조2동,왕조2동제1투,더불어민주당 이재명,754
전라남도,순천시,왕조2동,왕조2동제1투,국민의힘 김문수,120
전라남도,순천시,왕조2동,왕조2동제1투,개혁신당 이준석,63
전라남도,순천시,왕조2동,왕조2동제1투,민주노동당 권영국,8
전라남도,순천시,왕조2동,왕조2동제1투,무소속 송진호,1
전라남도,순천시,왕조2동,왕조2동제1투,무효 투표수,4
전라남도,순천시,왕조2동,왕조2동제1투,기권자수,378
전라남도,순천시,왕조2동,왕조2동제2투,선거인수,1131
전라남도,순천시,왕조2동,왕조2동제2투,투표수,679
전라남도,순천시,왕조2동,왕조2동제2투,더불어민주당 이재명,491
전라남도,순천시,왕조2동,왕조2동제2투,국민의힘 김문수,125
전라남도,순천시,왕조2동,왕조2동제2투,개혁신당 이준석,49
전라남도,순천시,왕조2동,왕조2동제2투,민주노동당 권영국,6
전라남도,순천시,왕조2동,왕조2동제2투,무소속 송진호,0
전라남도,순천시,왕조2동,왕조2동제2투,무효 투표수,8
전라남도,순천시,왕조2동,왕조2동제2투,기권자수,452
전라남도,순천시,왕조2동,왕조2동제3투,선거인수,2118
전라남도,순천시,왕조2동,왕조2동제3투,투표수,1442
전라남도,순천시,왕조2동,왕조2동제3투,더불어민주당 이재명,1135
전라남도,순천시,왕조2동,왕조2동제3투,국민의힘 김문수,195
전라남도,순천시,왕조2동,왕조2동제3투,개혁신당 이준석,88
전라남도,순천시,왕조2동,왕조2동제3투,민주노동당 권영국,11
전라남도,순천시,왕조2동,왕조2동제3투,무소속 송진호,1
전라남도,순천시,왕조2동,왕조2동제3투,무효 투표수,12
전라남도,순천시,왕조2동,왕조2동제3투,기권자수,676
전라남도,순천시,왕조2동,왕조2동제4투,선거인수,1538
전라남도,순천시,왕조2동,왕조2동제4투,투표수,989
전라남도,순천시,왕조2동,왕조2동제4투,더불어민주당 이재명,698
전라남도,순천시,왕조2동,왕조2동제4투,국민의힘 김문수,176
전라남도,순천시,왕조2동,왕조2동제4투,개혁신당 이준석,92
전라남도,순천시,왕조2동,왕조2동제4투,민주노동당 권영국,17
전라남도,순천시,왕조2동,왕조2동제4투,무소속 송진호,0
전라남도,순천시,왕조2동,왕조2동제4투,무효 투표수,6
전라남도,순천시,왕조2동,왕조2동제4투,기권자수,549
전라남도,순천시,잘못 투입·구분된 투표지,,선거인수,0
전라남도,순천시,잘못 투입·구분된 투표지,,투표수,4
전라남도,순천시,잘못 투입·구분된 투표지,,더불어민주당 이재명,3
전라남도,순천시,잘못 투입·구분된 투표지,,국민의힘 김문수,0
전라남도,순천시,잘못 투입·구분된 투표지,,개혁신당 이준석,1
전라남도,순천시,잘못 투입·구분된 투표지,,민주노동당 권영국,0
전라남도,순천시,잘못 투입·구분된 투표지,,무소속 송진호,0
전라남도,순천시,잘못 투입·구분된 투표지,,무효 투표수,0
전라남도,순천시,잘못 투입·구분된 투표지,,기권자수,-4
전라남도,나주시,거소·선상투표,,선거인수,508
전라남도,나주시,거소·선상투표,,투표수,466
전라남도,나주시,거소·선상투표,,더불어민주당 이재명,340
전라남도,나주시,거소·선상투표,,국민의힘 김문수,52
전라남도,나주시,거소·선상투표,,개혁신당 이준석,34
전라남도,나주시,거소·선상투표,,민주노동당 권영국,3
전라남도,나주시,거소·선상투표,,무소속 송진호,2
전라남도,나주시,거소·선상투표,,무효 투표수,35
전라남도,나주시,거소·선상투표,,기권자수,42
전라남도,나주시,관외사전투표,,선거인수,13722
전라남도,나주시,관외사전투표,,투표수,13722
전라남도,나주시,관외사전투표,,더불어민주당 이재명,11431
전라남도,나주시,관외사전투표,,국민의힘 김문수,916
전라남도,나주시,관외사전투표,,개혁신당 이준석,1151
전라남도,나주시,관외사전투표,,민주노동당 권영국,123
전라남도,나주시,관외사전투표,,무소속 송진호,7
전라남도,나주시,관외사전투표,,무효 투표수,94
전라남도,나주시,관외사전투표,,기권자수,0
전라남도,나주시,재외투표,,선거인수,393
전라남도,나주시,재외투표,,투표수,310
전라남도,나주시,재외투표,,더불어민주당 이재명,233
전라남도,나주시,재외투표,,국민의힘 김문수,45
전라남도,나주시,재외투표,,개혁신당 이준석,28
전라남도,나주시,재외투표,,민주노동당 권영국,2
전라남도,나주시,재외투표,,무소속 송진호,1
전라남도,나주시,재외투표,,무효 투표수,1
전라남도,나주시,재외투표,,기권자수,83
전라남도,나주시,남평읍,관내사전투표,선거인수,4369
전라남도,나주시,남평읍,관내사전투표,투표수,4369
전라남도,나주시,남평읍,관내사전투표,더불어민주당 이재명,4054
전라남도,나주시,남평읍,관내사전투표,국민의힘 김문수,162
전라남도,나주시,남평읍,관내사전투표,개혁신당 이준석,103
전라남도,나주시,남평읍,관내사전투표,민주노동당 권영국,25
전라남도,나주시,남평읍,관내사전투표,무소속 송진호,5
전라남도,나주시,남평읍,관내사전투표,무효 투표수,20
전라남도,나주시,남평읍,관내사전투표,기권자수,0
전라남도,나주시,남평읍,남평읍제1투,선거인수,1163
전라남도,나주시,남평읍,남평읍제1투,투표수,650
전라남도,나주시,남평읍,남평읍제1투,더불어민주당 이재명,562
전라남도,나주시,남평읍,남평읍제1투,국민의힘 김문수,56
전라남도,나주시,남평읍,남평읍제1투,개혁신당 이준석,21
전라남도,나주시,남평읍,남평읍제1투,민주노동당 권영국,7
전라남도,나주시,남평읍,남평읍제1투,무소속 송진호,0
전라남도,나주시,남평읍,남평읍제1투,무효 투표수,4
전라남도,나주시,남평읍,남평읍제1투,기권자수,513
전라남도,나주시,남평읍,남평읍제2투,선거인수,2572
전라남도,나주시,남평읍,남평읍제2투,투표수,1612
전라남도,나주시,남평읍,남평읍제2투,더불어민주당 이재명,1287
전라남도,나주시,남평읍,남평읍제2투,국민의힘 김문수,214
전라남도,나주시,남평읍,남평읍제2투,개혁신당 이준석,85
전라남도,나주시,남평읍,남평읍제2투,민주노동당 권영국,21
전라남도,나주시,남평읍,남평읍제2투,무소속 송진호,1
전라남도,나주시,남평읍,남평읍제2투,무효 투표수,4
전라남도,나주시,남평읍,남평읍제2투,기권자수,960
전라남도,나주시,남평읍,남평읍제3투,선거인수,331
전라남도,나주시,남평읍,남평읍제3투,투표수,232
전라남도,나주시,남평읍,남평읍제3투,더불어민주당 이재명,206
전라남도,나주시,남평읍,남평읍제3투,국민의힘 김문수,18
전라남도,나주시,남평읍,남평읍제3투,개혁신당 이준석,6
전라남도,나주시,남평읍,남평읍제3투,민주노동당 권영국,0
전라남도,나주시,남평읍,남평읍제3투,무소속 송진호,0
전라남도,나주시,남평읍,남평읍제3투,무효 투표수,2
전라남도,나주시,남평읍,남평읍제3투,기권자수,99
전라남도,나주시,세지면,관내사전투표,선거인수,1287
전라남도,나주시,세지면,관내사전투표,투표수,1287
전라남도,나주시,세지면,관내사전투표,더불어민주당 이재명,1212
전라남도,나주시,세지면,관내사전투표,국민의힘 김문수,40
전라남도,나주시,세지면,관내사전투표,개혁신당 이준석,18
전라남도,나주시,세지면,관내사전투표,민주노동당 권영국,4
전라남도,나주시,세지면,관내사전투표,무소속 송진호,6
전라남도,나주시,세지면,관내사전투표,무효 투표수,7
전라남도,나주시,세지면,관내사전투표,기권자수,0
전라남도,나주시,세지면,세지면투표소,선거인수,791
전라남도,나주시,세지면,세지면투표소,투표수,373
전라남도,나주시,세지면,세지면투표소,더불어민주당 이재명,299
전라남도,나주시,세지면,세지면투표소,국민의힘 김문수,57
전라남도,나주시,세지면,세지면투표소,개혁신당 이준석,12
전라남도,나주시,세지면,세지면투표소,민주노동당 권영국,2
전라남도,나주시,세지면,세지면투표소,무소속 송진호,1
전라남도,나주시,세지면,세지면투표소,무효 투표수,2
전라남도,나주시,세지면,세지면투표소,기권자수,418
전라남도,나주시,왕곡면,관내사전투표,선거인수,1449
전라남도,나주시,왕곡면,관내사전투표,투표수,1449
전라남도,나주시,왕곡면,관내사전투표,더불어민주당 이재명,1337
전라남도,나주시,왕곡면,관내사전투표,국민의힘 김문수,60
전라남도,나주시,왕곡면,관내사전투표,개혁신당 이준석,36
전라남도,나주시,왕곡면,관내사전투표,민주노동당 권영국,6
전라남도,나주시,왕곡면,관내사전투표,무소속 송진호,1
전라남도,나주시,왕곡면,관내사전투표,무효 투표수,9
전라남도,나주시,왕곡면,관내사전투표,기권자수,0
전라남도,나주시,왕곡면,왕곡면제1투,선거인수,360
전라남도,나주시,왕곡면,왕곡면제1투,투표수,186
전라남도,나주시,왕곡면,왕곡면제1투,더불어민주당 이재명,141
전라남도,나주시,왕곡면,왕곡면제1투,국민의힘 김문수,32
전라남도,나주시,왕곡면,왕곡면제1투,개혁신당 이준석,6
전라남도,나주시,왕곡면,왕곡면제1투,민주노동당 권영국,2
전라남도,나주시,왕곡면,왕곡면제1투,무소속 송진호,4
전라남도,나주시,왕곡면,왕곡면제1투,무효 투표수,1
전라남도,나주시,왕곡면,왕곡면제1투,기권자수,174
전라남도,나주시,왕곡면,왕곡면제2투,선거인수,472
전라남도,나주시,왕곡면,왕곡면제2투,투표수,281
전라남도,나주시,왕곡면,왕곡면제2투,더불어민주당 이재명,239
전라남도,나주시,왕곡면,왕곡면제2투,국민의힘 김문수,32
전라남도,나주시,왕곡면,왕곡면제2투,개혁신당 이준석,7
전라남도,나주시,왕곡면,왕곡면제2투,민주노동당 권영국,1
전라남도,나주시,왕곡면,왕곡면제2투,무소속 송진호,1
전라남도,나주시,왕곡면,왕곡면제2투,무효 투표수,1
전라남도,나주시,왕곡면,왕곡면제2투,기권자수,191
전라남도,나주시,반남면,관내사전투표,선거인수,642
전라남도,나주시,반남면,관내사전투표,투표수,642
전라남도,나주시,반남면,관내사전투표,더불어민주당 이재명,605
전라남도,나주시,반남면,관내사전투표,국민의힘 김문수,22
전라남도,나주시,반남면,관내사전투표,개혁신당 이준석,7
전라남도,나주시,반남면,관내사전투표,민주노동당 권영국,3
전라남도,나주시,반남면,관내사전투표,무소속 송진호,1
전라남도,나주시,반남면,관내사전투표,무효 투표수,4
전라남도,나주시,반남면,관내사전투표,기권자수,0
전라남도,나주시,반남면,반남면투표소,선거인수,436
전라남도,나주시,반남면,반남면투표소,투표수,254
전라남도,나주시,반남면,반남면투표소,더불어민주당 이재명,206
전라남도,나주시,반남면,반남면투표소,국민의힘 김문수,35
전라남도,나주시,반남면,반남면투표소,개혁신당 이준석,7
전라남도,나주시,반남면,반남면투표소,민주노동당 권영국,2
전라남도,나주시,반남면,반남면투표소,무소속 송진호,1
전라남도,나주시,반남면,반남면투표소,무효 투표수,3
전라남도,나주시,반남면,반남면투표소,기권자수,182
전라남도,나주시,공산면,관내사전투표,선거인수,1089
전라남도,나주시,공산면,관내사전투표,투표수,1089
전라남도,나주시,공산면,관내사전투표,더불어민주당 이재명,1018
전라남도,나주시,공산면,관내사전투표,국민의힘 김문수,33
전라남도,나주시,공산면,관내사전투표,개혁신당 이준석,24
전라남도,나주시,공산면,관내사전투표,민주노동당 권영국,4
전라남도,나주시,공산면,관내사전투표,무소속 송진호,3
전라남도,나주시,공산면,관내사전투표,무효 투표수,7
전라남도,나주시,공산면,관내사전투표,기권자수,0
전라남도,나주시,공산면,공산면투표소,선거인수,667
전라남도,나주시,공산면,공산면투표소,투표수,365
전라남도,나주시,공산면,공산면투표소,더불어민주당 이재명,308
전라남도,나주시,공산면,공산면투표소,국민의힘 김문수,40
전라남도,나주시,공산면,공산면투표소,개혁신당 이준석,11
전라남도,나주시,공산면,공산면투표소,민주노동당 권영국,5
전라남도,나주시,공산면,공산면투표소,무소속 송진호,0
전라남도,나주시,공산면,공산면투표소,무효 투표수,1
전라남도,나주시,공산면,공산면투표소,기권자수,302
전라남도,나주시,동강면,관내사전투표,선거인수,1097
전라남도,나주시,동강면,관내사전투표,투표수,1097
전라남도,나주시,동강면,관내사전투표,더불어민주당 이재명,1025
전라남도,나주시,동강면,관내사전투표,국민의힘 김문수,41
전라남도,나주시,동강면,관내사전투표,개혁신당 이준석,17
전라남도,나주시,동강면,관내사전투표,민주노동당 권영국,5
